47.4272742,8.6903376
47.4012701,7.5156451
46.7484013,6.9129687
47.1932312,8.6440270
47.4244818,9.3767173
46.3100460,6.1735347
47.4713115,7.6928374
47.0338792,8.4252780
47.4884348,8.9035411
47.0593246,8.8019535
47.1244436,8.4432688
47.1932312,8.6440270
47.6958897,8.6380489
46.5714700,6.7787900
46.7823704,9.6799111
47.1001830,8.5162335
47.4055145,9.6375563
47.4244818,9.3767173
46.7265588,6.8955942
46.9899874,6.9292732
46.7192100,6.8988700
47.4537100,9.5505400
46.9905821,8.3083735
46.2043907,6.1431577
46.7784736,6.6411830
47.6700922,8.6362791
47.3982611,8.4487950
47.5378697,7.5709878
47.5788217,8.5719689
46.5191267,6.6789123
46.9479739,7.4474468
47.2064107,8.7565933
46.3100460,6.1735347
47.3768866,8.5416940
47.4869944,8.2918057
47.4869944,8.2918057
47.6853570,8.6294367
47.1659772,8.3944487
47.3768866,8.5416940
46.6997998,6.8814659
47.4869944,8.2918057
47.5848274,7.6499111
47.2038402,9.4418918
47.5378697,7.5709878
